DateTime,News
2017-04-05 05:41:00,"ETFs with exposure to Telefonica Brasil SA : April 5, 2017"
2017-04-18 03:02:00,15 Latin American Stocks To Own Now
2017-04-24 08:58:00,Why Telefonica Brasil S.A. (VIV) Could Be a Potential Winner
2017-05-08 10:31:00,Can Telefonica Brasil (VIV) Q1 Earnings Pull a Surprise?
2017-05-09 05:47:00,Telefonica Brasil books 13 pct rise in recurring profit
2017-05-09 05:48:00,1Q17 Results: Telefonica Brasil S.A.
2017-05-12 01:11:00,M&A in Europe Picks Up as Vivendi Offers $4.2B for Havas
2017-05-12 08:23:00,"Telefonica Brasil (VIV) Q1 Earnings Lag, Revenues Grow Y/Y"
2017-05-12 09:33:00,Sense of the Markets: Bollore Only Evident Winner in Vivendi\'s Havas Bid
2017-05-13 08:00:00,Is Part Of Universal Music Up For Sale?
2017-10-25 06:40:00,Telefonica Brasil S.A. to Host Earnings Call
2017-10-25 06:55:00,Telefonica Brasil posts 3Q profit
2017-10-26 01:07:00,"Telefonica Brasil (VIV) Q3 Earnings Top, Revenues Grow Y/Y"
2017-10-27 03:40:00,"Telecom Stock Roundup: Q3 Earnings Galore -- TMUS Beat, AT&T Miss, S Mixed Bag"
2017-11-17 08:58:00,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q3, 2017 By the Numbers : November 17, 2017"
2017-11-20 01:32:00,"ETFs with exposure to Telefonica Brasil SA : November 20, 2017"
2017-11-24 10:38:00,Telefonica Brasil S.A. -- Moody\'s assigns a Ba1/Aaa.br ratings to Telefonica Brasil\'s BRL1.0 billion debentures
2017-11-29 12:53:00,The 25 most potent corporate reputations in Brazil contribute US$180 billion of shareholder value
2017-12-13 02:06:00,"ETFs with exposure to Telefonica Brasil SA : December 13, 2017"
2018-01-04 07:00:00,How Blockchain Could Start To Make Waves In Media And Entertainment In 2018
2018-01-10 09:40:00,Should Value Investors Consider Telefonica Brasil (VIV) Stock?
2018-01-18 03:54:00,Buy 4 Non-U.S. Mobile Operators with Strong Growth Potential
2018-03-07 01:37:00,Cemig may auction fiber optic assets rather than telecom unit -sources
2018-03-12 06:06:00,Telefonica Brasil outlines aggressive expansion strategy
2018-03-12 06:59:00,Telefonica Brasil outlines 26.5 bln reais investment plans
2018-03-15 07:18:00,New Strong Sell Stocks for March 15th
2018-04-10 04:36:00,Telefonica Brasil to expand ultra-fast broadband to 20 new cities
2018-04-11 10:48:00,Telefonica (VIV) Aims to Expand in 20 New Brazilian Cities
2018-04-12 11:12:00,Telefonica Brasil Downgraded: What You Need to Know
2018-04-25 03:13:00,Telefonica Brasil: 1Q Earnings Snapshot
2018-04-25 06:10:00,Telefonica Brasil misses quarterly profit estimates
2018-04-25 06:57:00,1Q18 Results: Telef\xc3\xb4nica Brasil S.A.
2018-04-25 07:30:00,Telefonica Brasil S.A. Sponsored ADR Pfd to Host Earnings Call
2018-04-25 07:36:00,Brazil regulator rejects Telefonica fine-for-investment swap
2018-05-04 12:20:00,Elliott Beats Vivendi in Clash for Telecom Italias Board
2018-05-16 07:05:00,Complimentary Research Reports on AT&T and Three More Tech Stocks
2018-05-16 09:53:00,Moody\'s changes outlook for Latam s telecom industry to stable from positive as tech investment intensifies
2018-05-23 02:39:00,Where Euroinvestment SA. (WSE:VIV) Stands In Earnings Growth Against Its Industry
2018-05-31 11:34:00,Who Owns Most Of Euroinvestment SA. (WSE:VIV)?
2018-06-09 07:11:00,Does Euroinvestment SA. (WSE:VIV) Fall With The Market?
2018-06-20 07:50:00,Free Technical Research on Public Joint-Stock Company Mobile TeleSystems and Three More Wireless Communications Equities
2018-06-28 02:16:00,NII Holdings puts Nextel Brazil up for sale -sources
2018-07-02 08:25:00,"Detailed Research: Economic Perspectives on Greenbrier Companies, Telefonica Brasil S.A., Nevsun Resources, Teekay Tankers, Insperity, and ConvergeOne  What Drives Growth in Today\'s Competitive Landscape"
2018-07-23 07:10:00,Free Pre-Market Technical Recap on Public Joint-Stock Company Mobile TeleSystems and Three Additional Wireless Communications Stocks
2018-07-25 06:20:00,Telef\xc3\xb4nica Brasil S.A.: 2Q18 Results
2018-07-25 06:34:00,Telefonica Brasil beats quarterly profit estimates
2018-07-25 10:15:00,Telefonica Brasil beats profit estimates on one-off tax gain
2018-07-27 10:29:00,"Telefonica Brasil (VIV) Q2 Earnings Beat, Revenues Grow Y/Y"
2018-09-05 02:47:00,Telefonica Brasil to expand paid content after inking NFL deal
2018-09-19 08:32:00,Telefonica Brasil accelerates content push with Tidal deal
2018-09-26 03:46:00,Telefonica Brasil: 12% Dividend Yield
2018-10-16 01:55:00,Telefonica Brasil rolls out Netflix partnership in paid TV push
2018-10-30 04:45:00,Brazil telecoms post record gains as govt prepares to loosen regulations
2018-10-30 07:28:00,Telefonica Brasil reaps benefits of positive tax rulings in third quarter
2018-10-30 07:49:00,3Q18 Results: Telef\xc3\xb4nica Brasil S.A.
2018-11-20 07:40:00,"Recent Analysis Shows LiveRamp, Five Point, Corporate Capital Trust, Fresenius Medical Care AG & Co. KGaA, Lsb Industries, and Telefonica Brasil S.A Market Influences  Renewed Outlook, Key Drivers of Growth"
2018-12-12 03:26:00,Telefonica Brasil approves new CEO Christian Mauad Gebara
2018-12-18 09:52:00,"The Zacks Analyst Blog Highlights: Telefonica, E*Trade and Qualcomm"
2018-12-21 11:19:00,Is Telefonica Brasil SA (VIV) A Good Stock To Buy?
2018-12-25 09:30:00,VIV vs. BCE: Which Stock Is the Better Value Option?
2018-12-31 08:31:00,7 Hot Momentum Stocks to Watch in 2019
2019-01-07 08:58:00,Moving Average Crossover Alert: Telefonica Brasil
2019-01-09 09:15:00,Market\'s Newfound Optimism Brings Another 1% Gain
2019-01-11 09:04:00,Telephone and Data Systems Hits 52-Week High on Core Focus
2019-01-17 09:30:00,Is Telefonica Brasil (VIV) Outperforming Other Utilities Stocks This Year?
2019-01-23 08:25:00,Frontier (FTR) Divests Communication Towers for $80 Million
2019-01-23 09:30:00,VIV vs. BCE: Which Stock Should Value Investors Buy Now?
2019-01-29 07:17:00,3 Top Dividend Stocks With Yields Over 5%
2019-03-28 09:54:00,These three big companies are aiming to unlock value for stock investors
2019-03-30 10:55:00,Were Hedge Funds Right About Souring On Telefonica Brasil (VIV)?
2019-05-09 04:16:00,U.S. SEC fines Telefonica Brasil over World Cup ticket controls
2019-05-09 05:37:00,U.S. SEC fines Telefonica Brasil over World Cup tickets
2019-05-09 06:16:00,"Telef\xc3\xb4nica Brasil posts Q1 net profit 22.2 pct higher, beats expectations"
2019-05-09 06:53:00,1Q19 Results: Telef\xc3\xb4nica Brasil S.A.
2019-05-09 07:08:00,Telefonica Brasil lifts profit with lower operating and debt costs
2019-05-09 08:38:00,"Telefonica Brasil lifts prices in pre-paid lines, sees positive trend in revenues"
2019-05-09 09:54:00,Telefonica Brasil sees positive trend for revenue as prices rise
2019-05-13 01:19:00,3 Superior Forward Dividend-Yield Stocks
2019-05-16 05:44:00,Sarah Ketterer\'s Top 5 New Buys
2019-05-24 07:39:00,Snap shares climb 2.7% premarket on WSJ report of talks with major music labels
2019-06-22 01:52:00,"Universal Music Group sued for $100 million by artists including estates of Tom Petty, Tupac Shakur, over fire"
2019-07-24 06:05:00,"Telef\xc3\xb4nica Brasil\'s profit drops 55.2% in Q2, but beats expectations"
2019-07-24 07:11:00,UPDATE 2-Telefonica Brasil to boost revenue with price hikes in 2nd half of 2019 -CEO
2019-07-24 07:44:00,"Telefonica Brasil to join all spectrum auctions next year, including 5G -CEO"
2019-07-24 09:26:00,2Q19 Results: Telef\xc3\xb4nica Brasil S.A.
2019-09-18 03:44:00,Telefonica Brasil S.A. -- Moody\'s announces completion of a periodic review of ratings of Telefonica Brasil S.A.
2019-09-25 08:26:00,TELUS to Invest $16B in Alberta for Network Infrastructure
2019-10-14 09:44:00,Were Hedge Funds Right About Warming Up To Telefonica Brasil SA (VIV)?
,"Telefonica (TEF) Q4 Earnings, Revenues Decline Y/Y - Analyst Blog"
,02/24/2015 - Notice to the Market - Auditor Change
,4Q14 and 2014 Results: Telefonica Brasil S.A.
,"Last nights Grammy wins could be music to the ears of Universal, Vivendi"
,Telefonica Brasil S.A. announces the filing of its annual report on Form 20-F for fiscal year 2015
,Telefonica Brasil S.A. -- Moody\'s downgrades Telefonica Brasil\'s ratings to Ba1; outlook is negative
,"Telefonica Brasil (VIV) Beats on Q4 Earnings, Revenues"
,Telefonica Brasil sees cost savings on track despite downturn
,4Q15 Results: Telef\xc3\xb4nica Brasil S.A.
,Will Telefonica Brasil (VIV) Q4 Earnings Let Down Investors?
,One-Year Quantitative Metrics Dont Have Good News for MDLTX
,Telefonica Brasil Sees Growth Even as Economy Worsens
,"Telefonica Brasil SA :VIV-US: Earnings Analysis: 2016 By the Numbers : February 27, 2017"
,German DAX yanked 1% lower as Trump tax-policy doubts persist
,"Stoxx 600 Heads Lower, Silver on a Roll"
,"Telefonica Brasil SA :VIV-US: Earnings Analysis: Q4, 2016 By the Numbers : February 24, 2017"
,"Telefonica Brasil (VIV) Tops Q4 Earnings, Revenues Grow Y/Y"
,Telefonica Brasil S.A. Announces The Filing Of Its Annual Report On Form 20-F For Fiscal Year 2016
,Telefonica Brasil posts 4Q profit
,Telefonica Brasil to save money by reducing customer center calls -CEO
,Telefonica Brasil meets profit estimates on strict cost controls
,4Q16 Results: Telef\xc3\xb4nica Brasil S.A.
,Telefonica Brasil (VIV) Q4 Earnings: Can it Pull a Surprise?
,"America Movil (AMX) Lags Q4 Earnings, Revenues Rise Y/Y"
,Akon says Lady Gaga \'pretty much retired me\'
,Kuwait\'s Zain said to sell Africa operations
,"Activision has loss; buyback, dividend help stock"
,Vivo Misses as Costs Offset Sales
,UPDATE - Brazil\'s Vivo Q4 net falls slightly on taxes
,Universal Music Group to get new CEO
,"UPDATE - Brazil\'s Vivo Q4 net flat, sales growth lags market"
,4Q09 Results: VIVO Participacoes S.A.
,Earnings Preview: Activision Blizzard to report 4Q
,[$$] Stay Skeptical on Emerging-Market Predictions
,Vodafone Data Income Breaks The Billion Barrier
,"Forget Gold, Buy The Unexpected"
,Vivendi shares lower after US trial loss
,Telefonica Brasil S.A. Stock Upgraded (VIV)
,Vivendi SA Earnings Call Nuggets: Tariff Drops and Activision Blizzard
,"Telefonica Brazil Beats Earnings, Jumps 4%"
,4Q12 Results: Telefonica Brasil S.A.
,3 Stocks Pushing The Telecommunications Industry Lower
,Tech News: Skype Gets Record-Breaking Traffic
,America Movil Still A Buy After Painful Margin Squeeze
,Telefonica Brasil Beats \'\'11 Ests
,The best way to play the robust growth in South America
,"Look South, Investor"
,2012 Economic Outlook - Report Highlights Telefonica Brasil SA (ADR) and Parker-Hannifin Corporation
,4Q11 Results: Telefonica Brasil S.A.
,America Movil Dominates Latin American Landscape
,America Movil Dominates the Latin American Landscape
,[$$] Grammys Face a Challenging Night
,Top 5 Large Caps With The Best Dividend Yields
,3 Low-Volatility BRIC Stocks With Impressive Profitability
,Risk-Reward With Telefonica Brasil After 30% Rise
,"Telecom Stock Roundup: CenturyLink, Arista Trump Earnings Estimates &amp; More"
,"Telefonica Brasil (VIV) Q4 Earnings Down, Revenues Grow Y/Y"
,4Q18 Results: Telef\xc3\xb4nica Brasil S.A.
,What\'s in Store for Telefonica Brasil (VIV) in Q4 Earnings?
,Has Telefonica Brasil (VIV) Outpaced Other Utilities Stocks This Year?
,BCE Surpasses Q4 Earnings Estimates on Higher Y/Y Revenues
,Telefonica Brasil hits profit forecasts amid high-end push
,Acceleration of Data Revenues and efficiency in Costs and Investments drives substantial EBITDA growth and robust cash generation for VIVO in 2017
,Telefonica Brasil hits quarterly profit forecasts
,Brazilian rule changes may allow telecoms firms to unload assets
,Telefonica Brasil Q4 Earnings Drop
,4Q13 Results: Telefonica Brasil S.A.
,"America Movil Lags on Q4 Earnings, Up YoY"
